SXI,Standex International Corporation Common Stock,$98.52,-0.46,-0.465%,1202968805.00,United States,,18730,Capital Goods,Industrial Machinery/Components,/market-activity/stocks/sxi
SXT,Sensient Technologies Corporation Common Stock,$83.445,-0.505,-0.602%,3506887357.00,United States,,234744,Basic Industries,Major Chemicals,/market-activity/stocks/sxt
SYF,Synchrony Financial Common Stock,$42.71,-0.17,-0.396%,23373439450.00,United States,2014,5296617,Finance,Diversified Financial Services,/market-activity/stocks/syf
SYK,Stryker Corporation Common Stock,$253.81,5.21,2.096%,95747273740.00,United States,,884896,Health Care,Medical/Dental Instruments,/market-activity/stocks/syk
SYY,Sysco Corporation Common Stock,$80.02,0.56,0.705%,41022760567.00,United States,,1137269,Consumer Non-Durables,Food Distributors,/market-activity/stocks/syy
SZC,Cushing NextGen Infrastructure Income Fund Common Shares of Beneficial Interest,$42.65,0.11,0.259%,110963102.00,,2012,9569,,,/market-activity/stocks/szc
T,AT&T Inc.,$24.4261,0.0061,0.025%,174426780100.00,United States,,46657148,Consumer Services,Telecommunications Equipment,/market-activity/stocks/t
TAC,TransAlta Corporation Ordinary Shares,$10.845,0.005,0.046%,2938995000.00,Canada,,102548,Public Utilities,Electric Utilities: Central,/market-activity/stocks/tac
TACA,Trepont Acquisition Corp I Class A Ordinary Shares,$10.02,0.00,0.00%,288075000.00,United States,2021,23,Finance,Business Services,/market-activity/stocks/taca
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock),$14.605,0.025,0.171%,45496865823.00,,2018,1780464,Health Care,Biotechnology: Pharmaceutical Preparations,/market-activity/stocks/tak
TAL,TAL Education Group American Depositary Shares,$3.015,0.185,6.537%,1944316112.00,China,,12118537,Miscellaneous,Service to the Health Industry,/market-activity/stocks/tal
TALO,Talos Energy Inc. Common Stock,$11.19,-0.10,-0.886%,916253728.00,,2018,623655,Energy,Oil & Gas Production,/market-activity/stocks/talo
TAP,Molson Coors Beverage Company Class B Common Stock,$48.19,-0.05,-0.104%,10455776445.00,Canada,,499234,Consumer Non-Durables,Beverages (Production/Distribution),/market-activity/stocks/tap
TARO,Taro Pharmaceutical Industries Ltd. Ordinary Shares,$47.76,0.00,0.00%,1795054394.00,Israel,,10783,Health Care,Biotechnology: Pharmaceutical Preparations,/market-activity/stocks/taro
TBB,AT&T Inc. 5.350% Global Notes due 2066,$25.4399,-0.0401,-0.157%,0.00,United States,2017,57914,Consumer Services,Telecommunications Equipment,/market-activity/stocks/tbb
TBC,AT&T Inc. 5.625% Global Notes due 2067,$26.105,-0.165,-0.628%,0.00,United States,2018,34343,Consumer Services,Telecommunications Equipment,/market-activity/stocks/tbc
TBI,TrueBlue Inc. Common Stock,$26.62,-0.22,-0.82%,944494211.00,United States,,43082,Technology,Professional Services,/market-activity/stocks/tbi
TCI,Transcontinental Realty Investors Inc. Common Stock,$38.54,-1.2699,-3.19%,332959239.00,United States,,378,Finance,Real Estate,/market-activity/stocks/tci
TCN,Tricon Residential Inc. Common Shares,$14.96,0.25,1.70%,,,2021,246312,,,/market-activity/stocks/tcn
TCOA,Trajectory Alpha Acquisition Corp. Class A Common Stock,$9.84,0.04,0.408%,212175000.00,,2022,116,,,/market-activity/stocks/tcoa
TCS,Container Store (The) Common Stock,$9.89,-0.29,-2.849%,500890018.00,,2013,271765,Consumer Services,Catalog/Specialty Distribution,/market-activity/stocks/tcs
TD,Toronto Dominion Bank (The) Common Stock,$82.95,1.41,1.729%,151356594327.00,Canada,,1144861,,,/market-activity/stocks/td
TDC,Teradata Corporation Common Stock,$41.48,-0.23,-0.551%,4500580000.00,United States,,781475,Technology,EDP Services,/market-activity/stocks/tdc
TDCX,TDCX Inc. American Depositary Shares each representing one Class A ordinary share,$17.77,0.43,2.48%,2538603666.00,,2021,114000,,,/market-activity/stocks/tdcx
TDF,Templeton Dragon Fund Inc. Common Stock,$16.0934,-0.0866,-0.535%,544023595.00,United States,,84062,Finance,Finance/Investors Services,/market-activity/stocks/tdf
TDG,Transdigm Group Incorporated Common Stock,$625.76,1.28,0.205%,34696164920.00,United States,2006,105189,Capital Goods,Military/Government/Technical,/market-activity/stocks/tdg
TDOC,Teladoc Health Inc. Common Stock,$75.665,-4.675,-5.819%,12112957205.00,United States,2015,2270143,Health Care,Medical/Nursing Services,/market-activity/stocks/tdoc
TDS,Telephone and Data Systems Inc. Common Shares,$20.17,0.20,1.002%,2313492949.00,United States,,339353,Public Utilities,Telecommunications Equipment,/market-activity/stocks/tds
TDW,Tidewater Inc. Common Stock,$14.48,-0.48,-3.209%,597723859.00,United States,2017,131877,Energy,Oilfield Services/Equipment,/market-activity/stocks/tdw
TDY,Teledyne Technologies Incorporated Common Stock,$427.07,4.77,1.13%,19925026014.00,United States,,156861,Capital Goods,Industrial Machinery/Components,/market-activity/stocks/tdy
TEAF,Ecofin Sustainable and Social Impact Term Fund,$14.8444,-0.2856,-1.888%,200267686.00,,2019,28367,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/teaf
TECK,Teck Resources Ltd Ordinary Shares,$32.40,-0.09,-0.277%,17275680000.00,Canada,,2475876,,,/market-activity/stocks/teck
TEF,Telefonica SA Common Stock,$4.625,0.035,0.763%,26369369906.00,Spain,1988,1378003,Public Utilities,Telecommunications Equipment,/market-activity/stocks/tef
TEI,Templeton Emerging Markets Income Fund Inc. Common Stock,$7.50,0.19,2.599%,359988135.00,United States,1993,176015,Finance,Finance Companies,/market-activity/stocks/tei
TEL,TE Connectivity Ltd. New Switzerland Registered Shares,$148.385,5.285,3.693%,48310479762.00,Switzerland,,1090394,Capital Goods,Industrial Machinery/Components,/market-activity/stocks/tel
TEN,Tenneco Inc. Class A Voting Common Stock,$10.41,-0.22,-2.07%,854797756.00,United States,,276822,Capital Goods,Auto Parts:O.E.M.,/market-activity/stocks/ten
TEO,Telecom Argentina SA,$5.07,-0.05,-0.977%,2183839642.00,Argentina,,49560,Public Utilities,Telecommunications Equipment,/market-activity/stocks/teo
TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares,$8.685,-0.025,-0.287%,9579617254.00,Israel,,4750540,Health Care,Biotechnology: Pharmaceutical Preparations,/market-activity/stocks/teva
TEX,Terex Corporation Common Stock,$42.51,-0.58,-1.346%,2967198000.00,United States,,197814,Capital Goods,Construction/Ag Equipment/Trucks,/market-activity/stocks/tex
TFC,Truist Financial Corporation Common Stock,$64.32,0.30,0.469%,85405253760.00,United States,,2903490,Finance,Major Banks,/market-activity/stocks/tfc
TFII,TFI International Inc. Common Shares,$100.57,0.37,0.369%,9357726029.00,,,80767,,,/market-activity/stocks/tfii
TFSA,Terra Income Fund VI 7.00% Notes due 2026,$25.77,0.07,0.272%,0.00,,2021,521,,,/market-activity/stocks/tfsa
TFX,Teleflex Incorporated Common Stock,$307.79,-1.71,-0.553%,14418407161.00,United States,,247866,Health Care,Medical/Dental Instruments,/market-activity/stocks/tfx
TG,Tredegar Corporation Common Stock,$11.79,0.00,0.00%,397821906.00,United States,,35740,Capital Goods,Metal Fabrications,/market-activity/stocks/tg
TGH,Textainer Group Holdings Limited Common Shares,$38.26,-0.18,-0.468%,1884402027.00,Bermuda,2007,124776,Technology,Diversified Commercial Services,/market-activity/stocks/tgh
TGI,Triumph Group Inc. Common Stock,$18.695,0.105,0.565%,1207908964.00,United States,1996,677942,Capital Goods,Aerospace,/market-activity/stocks/tgi
TGNA,TEGNA Inc,$19.765,-0.105,-0.528%,4373626812.00,United States,,547643,Consumer Services,Broadcasting,/market-activity/stocks/tgna
TGS,Transportadora de Gas del Sur SA TGS Common Stock,$4.86,-0.11,-2.213%,731683745.00,Argentina,,58350,Public Utilities,Natural Gas Distribution,/market-activity/stocks/tgs
TGT,Target Corporation Common Stock,$217.10,-2.13,-0.972%,104017802598.00,United States,,2735126,Consumer Services,Department/Specialty Retail Stores,/market-activity/stocks/tgt
THC,Tenet Healthcare Corporation Common Stock,$76.47,1.83,2.452%,8191916197.00,United States,,470919,Health Care,Hospital/Nursing Management,/market-activity/stocks/thc
THG,Hanover Insurance Group Inc,$134.40,-2.04,-1.495%,4774560000.00,United States,,250719,Finance,Property-Casualty Insurers,/market-activity/stocks/thg
THO,Thor Industries Inc. Common Stock,$95.46,-0.82,-0.852%,5309346688.00,United States,,275235,Consumer Non-Durables,Homebuilding,/market-activity/stocks/tho
THQ,Tekla Healthcare Opportunies Fund Shares of Beneficial Interest,$23.08,0.20,0.874%,954229537.00,United States,2014,44226,Finance,Finance Companies,/market-activity/stocks/thq
THR,Thermon Group Holdings Inc. Common Stock,$17.54,-0.08,-0.454%,584815996.00,United States,2011,76871,Consumer Durables,Electrical Products,/market-activity/stocks/thr
THS,Treehouse Foods Inc. Common Stock,$37.82,0.18,0.478%,2109753717.00,United States,,150499,Consumer Non-Durables,Packaged Foods,/market-activity/stocks/ths
THW,Tekla World Healthcare Fund Shares of Beneficial Interest,$15.10,0.15,1.003%,562549262.00,United States,2015,84830,Finance,Finance Companies,/market-activity/stocks/thw
TIMB,TIM S.A. American Depositary Shares (Each representing 5 Common Shares) ,$12.39,-0.04,-0.322%,5997766415.00,,2020,124849,Public Utilities,Telecommunications Equipment,/market-activity/stocks/timb
TINV,Tiga Acquisition Corp. Class A Ordinary Shares,$10.17,0.00,0.00%,350865000.00,Singapore,2021,20447,Finance,Business Services,/market-activity/stocks/tinv
TISI,Team Inc. Common Stock,$0.71,-0.0518,-6.80%,21995810.00,United States,,276983,,,/market-activity/stocks/tisi
TIXT,TELUS International (Cda) Inc. Subordinate Voting Shares,$29.3075,0.1775,0.609%,7795795000.00,,2021,82133,,,/market-activity/stocks/tixt
TJX,TJX Companies Inc. (The) Common Stock,$71.90,-0.90,-1.236%,85767956529.00,United States,,2931339,Consumer Services,Department/Specialty Retail Stores,/market-activity/stocks/tjx
TK,Teekay Corporation Common Stock,$3.16,-0.02,-0.629%,320966907.00,Bermuda,,170389,Transportation,Marine Transportation,/market-activity/stocks/tk
TKC,Turkcell Iletisim Hizmetleri AS Common Stock,$3.40,-0.09,-2.579%,2969024422.00,Turkey,,564936,Public Utilities,Telecommunications Equipment,/market-activity/stocks/tkc
TKR,Timken Company (The) Common Stock,$67.53,-0.57,-0.837%,5122794466.00,United States,,273880,Capital Goods,Metal Fabrications,/market-activity/stocks/tkr
TLGA,TLG Acquisition One Corp. Class A Common Stock,$9.74,0.00,0.00%,487000000.00,,2021,323,,,/market-activity/stocks/tlga
TLK,PT Telekomunikasi Indonesia Tbk,$29.35,-0.15,-0.508%,29074760572.00,Indonesia,,81285,Public Utilities,Telecommunications Equipment,/market-activity/stocks/tlk
TLYS,Tilly's Inc. Common Stock,$12.91,-0.37,-2.786%,399766296.00,United States,2012,268351,,,/market-activity/stocks/tlys
TM,Toyota Motor Corporation Common Stock,$199.39,2.96,1.507%,275531874805.00,Japan,,147351,Capital Goods,Auto Manufacturing,/market-activity/stocks/tm
TMAC,The Music Acquisition Corporation Class A Common Stock,$9.78,0.00,0.00%,281175000.00,,2021,42,,,/market-activity/stocks/tmac
TME,Tencent Music Entertainment Group American Depositary Shares each representing two Class A Ordinary Shares,$5.82,-0.62,-9.627%,9850768278.00,,2018,11059217,Consumer Services,Broadcasting,/market-activity/stocks/tme
TMHC,Taylor Morrison Home Corporation Common Stock,$31.205,0.535,1.744%,3834807757.00,United States,2013,211901,Capital Goods,Homebuilding,/market-activity/stocks/tmhc
TMO,Thermo Fisher Scientific Inc Common Stock,$601.13,6.82,1.148%,236874126538.00,United States,,1187711,Capital Goods,Biotechnology: Laboratory Analytical Instruments,/market-activity/stocks/tmo
TMST,TimkenSteel Corporation Common Shares,$14.84,0.04,0.27%,685733695.00,United States,2014,352987,Basic Industries,Steel/Iron Ore,/market-activity/stocks/tmst
TMX,Terminix Global Holdings Inc. Common Stock,$43.29,0.10,0.232%,5245014668.00,,2014,372846,Miscellaneous,Other Consumer Services,/market-activity/stocks/tmx
TNC,Tennant Company Common Stock,$76.21,-0.85,-1.103%,1412644945.00,United States,,12663,Capital Goods,Industrial Machinery/Components,/market-activity/stocks/tnc
TNET,TriNet Group Inc. Common Stock,$86.24,0.50,0.583%,5670256198.00,,2014,74370,Technology,Diversified Commercial Services,/market-activity/stocks/tnet
TNK,Teekay Tankers Ltd.,$10.87,-0.12,-1.092%,367399250.00,Bermuda,2007,169820,Transportation,Marine Transportation,/market-activity/stocks/tnk
TNL,Travel   Leisure Co. Common  Stock,$56.28,-1.53,-2.647%,4860128399.00,United States,,288132,Transportation,Other Consumer Services,/market-activity/stocks/tnl
TNP,Tsakos Energy Navigation Ltd Common Shares,$7.57,-0.13,-1.688%,174085738.00,Greece,2002,128068,Transportation,Marine Transportation,/market-activity/stocks/tnp
TOL,Toll Brothers Inc. Common Stock,$60.07,0.90,1.521%,7180934074.00,United States,,1019445,Capital Goods,Homebuilding,/market-activity/stocks/tol
TOST,Toast Inc. Class A Common Stock,$24.575,-1.145,-4.452%,12404140544.00,,2021,2994197,Technology,EDP Services,/market-activity/stocks/tost
TPB,Turning Point Brands Inc. Common Stock,$34.63,-0.57,-1.619%,653578327.00,United States,2016,37228,Consumer Non-Durables,Tobacco,/market-activity/stocks/tpb
TPC,Tutor Perini Corporation Common Stock,$11.94,-0.14,-1.159%,609804838.00,United States,,185424,Capital Goods,Engineering & Construction,/market-activity/stocks/tpc
TPGY,TPG Pace Beneficial Finance Corp. Class A Ordinary Shares,$9.855,0.045,0.459%,431156250.00,United States,2020,150543,Finance,Business Services,/market-activity/stocks/tpgy
TPH,Tri Pointe Homes Inc. Common Stock,$24.24,0.42,1.763%,2693993289.00,United States,2013,482535,Capital Goods,Homebuilding,/market-activity/stocks/tph
TPL,Texas Pacific Land Corporation Common Stock,$1099.86,-22.40,-1.996%,8519907110.00,United States,,14790,Energy,Oil & Gas Production,/market-activity/stocks/tpl
TPR,Tapestry Inc. Common Stock,$39.00,0.25,0.645%,10730563623.00,United States,,2941669,Consumer Non-Durables,Apparel,/market-activity/stocks/tpr
TPTA,Terra Property Trust Inc. 6.00% Notes due 2026,$24.75,0.00,0.00%,0.00,,2021,6,,,/market-activity/stocks/tpta
TPVG,TriplePoint Venture Growth BDC Corp. Common Stock,$17.25,0.13,0.759%,534475294.00,,2014,75333,Finance,Trusts Except Educational Religious and Charitable,/market-activity/stocks/tpvg
TPX,Tempur Sealy International Inc. Common Stock,$40.10,-0.05,-0.125%,7719653967.00,United States,2003,747460,Consumer Durables,Home Furnishings,/market-activity/stocks/tpx
TPZ,Tortoise Power and Energy Infrastructure Fund Inc Common Stock,$14.455,-0.285,-1.934%,94391150.00,United States,2009,8735,Finance,Investment Managers,/market-activity/stocks/tpz
TR,Tootsie Roll Industries Inc. Common Stock,$33.26,-0.06,-0.18%,2229777873.00,United States,,26336,Consumer Non-Durables,Specialty Foods,/market-activity/stocks/tr
TRAQ,Trine II Acquisition Corp. Class A Ordinary Shares,$9.87,0.04,0.407%,510772500.00,,2021,32385,,,/market-activity/stocks/traq
TRC,Tejon Ranch Co Common Stock,$17.00,-0.05,-0.293%,448113387.00,United States,,18134,Finance,Major Banks,/market-activity/stocks/trc
TRCA,Twin Ridge Capital Acquisition Corp. Class A Ordinary Shares,$9.71,0.02,0.206%,258635715.00,,2021,33594,,,/market-activity/stocks/trca
TREC,Trecora Resources Common Stock,$8.28,0.01,0.121%,202051806.00,United States,,17974,,,/market-activity/stocks/trec
TREX,Trex Company Inc. Common Stock,$96.15,0.54,0.565%,11068511184.00,United States,,588169,,,/market-activity/stocks/trex
TRGP,Targa Resources Inc. Common Stock,$61.20,0.47,0.774%,14013069876.00,United States,2010,752296,Public Utilities,Natural Gas Distribution,/market-activity/stocks/trgp
TRI,Thomson Reuters Corp Ordinary Shares,$108.46,0.96,0.893%,52809055779.00,United States,,247688,,,/market-activity/stocks/tri
TRIS,Tristar Acquisition I Corp. Class A Ordinary Shares,$9.77,0.02,0.205%,280887500.00,,2021,19076,,,/market-activity/stocks/tris
TRN,Trinity Industries Inc. Common Stock,$29.31,-0.08,-0.272%,2596782056.00,United States,,289541,Capital Goods,Railroads,/market-activity/stocks/trn
TRNO,Terreno Realty Corporation Common Stock,$74.88,1.27,1.725%,5602402616.00,United States,2010,137012,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/trno
TROX,Tronox Holdings plc Ordinary Shares (UK),$23.48,-0.23,-0.97%,3612800471.00,United States,,381993,Basic Industries,Major Chemicals,/market-activity/stocks/trox
TRP,TC Energy Corporation Common Stock,$51.465,0.745,1.469%,50487165000.00,Canada,,1374283,,,/market-activity/stocks/trp
TRQ,Turquoise Hill Resources Ltd. Ordinary Shares,$18.14,-0.07,-0.384%,3650338793.00,Canada,,257307,,,/market-activity/stocks/trq
TRTL,TortoiseEcofin Acquisition Corp. III Class A Ordinary Shares,$9.61,-0.05,-0.518%,414431250.00,,2021,1864,,,/market-activity/stocks/trtl
TRTN,Triton International Limited Common Shares,$62.24,0.29,0.468%,4155855795.00,,2016,183190,Technology,Diversified Commercial Services,/market-activity/stocks/trtn
TRTX,TPG RE Finance Trust Inc. Common Stock,$12.51,0.01,0.08%,963870055.00,United States,2017,71664,Consumer Services,Real Estate Investment Trusts,/market-activity/stocks/trtx
